Section,Division,Group,Description,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024
C,27,271,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",6.0,11.0,5.0,6.0,2.0,10.0,7.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
C,27,272,Manufacture of batteries and accumulators,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C,27,273,Manufacture of wiring and wiring devices,3.0,7.0,3.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C,27,274,Manufacture of electric lighting equipment,11.0,7.0,9.0,14.0,9.0,13.0,11.0,4.0,10.0,19.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0
C,27,275,Manufacture of domestic appliances,0.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
C,27,279,Manufacture of other electrical equipment,16.0,18.0,16.0,15.0,20.0,12.0,11.0,9.0,11.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0
C,28,,Manufacture of machinery and equipment n.e.c,89.0,87.0,82.0,57.0,58.0,62.0,56.0,39.0,76.0,74.0,4.0,1.0,5.0,2.0,0.0,3.0,4.0,5.0,3.0,5.0,1.0,6.0,2.0,6.0,11.0,4.0,5.0,6.0,8.0,9.0,4.0,7.0,9.0,5.0,4.0,4.0,5.0,7.0,9.0,8.0,8.0,10.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,10.0
C,28,281,Manufacture of general purpose machinery,10.0,12.0,10.0,11.0,13.0,3.0,7.0,6.0,10.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0
C,28,282,Manufacture of other general-purpose machinery,23.0,24.0,25.0,18.0,16.0,22.0,18.0,8.0,24.0,19.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0
C,28,283,Manufacture of agricultural and forestry machinery,2.0,6.0,1.0,0.0,3.0,4.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
C,28,284,Manufacture of metal forming machinery and machine tools,9.0,8.0,11.0,7.0,3.0,7.0,5.0,6.0,15.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0
C,28,289,Manufacture of other special-purpose machinery,45.0,37.0,35.0,21.0,23.0,26.0,25.0,16.0,26.0,36.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,3.0,1.0,2.0,7.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,6.0,4.0,6.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0
C,29,,"Manufacture of motor vehicles, trailers and semi-trailers",26.0,29.0,16.0,13.0,22.0,33.0,34.0,23.0,46.0,41.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,0.0,1.0,6.0,2.0,6.0,1.0,5.0,3.0,3.0,9.0,4.0,1.0,2.0,4.0,6.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,1.0,5.0,4.0,4.0,7.0,4.0,4.0,1.0,7.0,2.0
C,29,291,Manufacture of motor vehicles,6.0,8.0,4.0,2.0,11.0,3.0,10.0,7.0,10.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0
C,29,292,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,9.0,10.0,6.0,7.0,7.0,17.0,13.0,10.0,16.0,18.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,1.0,3.0,3.0,1.0,0.0,2.0,1.0
C,29,293,Manufacture of parts and accessories for motor vehicles,11.0,11.0,6.0,4.0,4.0,13.0,11.0,6.0,20.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,4.0,0.0,1.0,0.0,3.0,1.0
C,30,,Manufacture of other transport equipment,25.0,18.0,21.0,14.0,21.0,15.0,17.0,22.0,24.0,26.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,4.0,3.0,3.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,4.0,2.0,0.0,2.0,8.0
C,30,301,Building of ships and boats,11.0,11.0,9.0,8.0,12.0,4.0,8.0,3.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0
C,30,302,Manufacture of railway locomotives and rolling stock,1.0,1.0,0.0,0.0,2.0,2.0,0.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C,30,303,Manufacture of air and spacecraft and related machinery,1.0,2.0,3.0,4.0,1.0,2.0,1.0,3.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
C,30,304,Manufacture of military fighting vehicles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C,30,309,Manufacture of transport equipment n.e.c,12.0,4.0,9.0,2.0,6.0,7.0,8.0,7.0,10.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0
C,31,,Manufacture of furniture,119.0,93.0,94.0,92.0,110.0,111.0,102.0,58.0,129.0,163.0,5.0,1.0,1.0,5.0,6.0,3.0,5.0,10.0,5.0,6.0,6.0,5.0,10.0,7.0,8.0,14.0,15.0,10.0,9.0,15.0,14.0,9.0,8.0,10.0,16.0,10.0,20.0,10.0,16.0,13.0,10.0,12.0,14.0,13.0,19.0,10.0,9.0,14.0,10.0,12.0
C,31,310,Manufacture of furniture,119.0,93.0,94.0,92.0,110.0,111.0,102.0,58.0,129.0,163.0,5.0,1.0,1.0,5.0,6.0,3.0,5.0,10.0,5.0,6.0,6.0,5.0,10.0,7.0,8.0,14.0,15.0,10.0,9.0,15.0,14.0,9.0,8.0,10.0,16.0,10.0,20.0,10.0,16.0,13.0,10.0,12.0,14.0,13.0,19.0,10.0,9.0,14.0,10.0,12.0
C,32,,Other manufacturing,176.0,209.0,164.0,186.0,182.0,202.0,135.0,112.0,166.0,237.0,11.0,5.0,10.0,9.0,8.0,16.0,5.0,8.0,10.0,8.0,13.0,9.0,8.0,16.0,14.0,15.0,17.0,11.0,10.0,15.0,21.0,15.0,10.0,14.0,13.0,15.0,25.0,16.0,34.0,19.0,17.0,20.0,19.0,21.0,21.0,17.0,17.0,16.0,17.0,16.0
C,32,321,"Manufacture of jewellery, bijouterie and related articles",5.0,4.0,4.0,7.0,8.0,8.0,4.0,5.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0
C,32,322,Manufacture of musical instruments,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C,32,323,Manufacture of sports goods,6.0,7.0,3.0,2.0,4.0,6.0,3.0,2.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
C,32,324,Manufacture of games and toys,3.0,3.0,6.0,4.0,2.0,3.0,3.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
C,32,325,Manufacture of medical and dental instruments and supplies,10.0,10.0,4.0,8.0,9.0,13.0,9.0,7.0,6.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
C,32,329,Manufacturing n.e.c,152.0,185.0,147.0,163.0,158.0,172.0,114.0,95.0,145.0,207.0,7.0,5.0,10.0,9.0,8.0,14.0,4.0,6.0,9.0,8.0,8.0,7.0,7.0,14.0,14.0,13.0,15.0,8.0,10.0,13.0,20.0,14.0,7.0,10.0,12.0,11.0,24.0,15.0,29.0,16.0,16.0,17.0,16.0,19.0,18.0,14.0,11.0,15.0,15.0,15.0
C,33,,Repair and installation of machinery and equipment,132.0,148.0,139.0,138.0,149.0,133.0,102.0,196.0,186.0,190.0,9.0,9.0,9.0,8.0,10.0,10.0,21.0,24.0,26.0,23.0,26.0,21.0,20.0,9.0,14.0,17.0,23.0,5.0,15.0,10.0,14.0,14.0,17.0,28.0,16.0,14.0,15.0,12.0,20.0,14.0,16.0,17.0,8.0,36.0,12.0,10.0,10.0,13.0,18.0,16.0
C,33,331,"Repair of fabricated metal products, machinery and equipment",109.0,120.0,111.0,114.0,121.0,106.0,79.0,176.0,154.0,164.0,8.0,4.0,8.0,8.0,8.0,8.0,20.0,24.0,23.0,23.0,23.0,19.0,18.0,7.0,12.0,12.0,22.0,3.0,11.0,10.0,12.0,10.0,15.0,22.0,14.0,13.0,14.0,7.0,18.0,11.0,14.0,14.0,5.0,33.0,12.0,9.0,8.0,11.0,18.0,13.0
C,33,332,Installation of industrial machinery and equipment,23.0,28.0,28.0,24.0,28.0,27.0,23.0,20.0,32.0,26.0,1.0,5.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,4.0,0.0,2.0,4.0,2.0,6.0,2.0,1.0,1.0,5.0,2.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,0.0,3.0
D,,,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",37.0,40.0,45.0,45.0,61.0,70.0,53.0,91.0,92.0,53.0,7.0,3.0,9.0,3.0,2.0,4.0,11.0,4.0,9.0,12.0,15.0,12.0,11.0,8.0,13.0,16.0,1.0,8.0,7.0,6.0,8.0,3.0,4.0,7.0,7.0,2.0,6.0,5.0,4.0,4.0,5.0,2.0,2.0,8.0,5.0,3.0,4.0,7.0,2.0,6.0
D,35,,"Electricity, gas, steam and air conditioning supply",37.0,40.0,45.0,45.0,61.0,70.0,53.0,91.0,92.0,53.0,7.0,3.0,9.0,3.0,2.0,4.0,11.0,4.0,9.0,12.0,15.0,12.0,11.0,8.0,13.0,16.0,1.0,8.0,7.0,6.0,8.0,3.0,4.0,7.0,7.0,2.0,6.0,5.0,4.0,4.0,5.0,2.0,2.0,8.0,5.0,3.0,4.0,7.0,2.0,6.0
D,35,351,"Electric power generation, transmission and distribution",18.0,28.0,33.0,29.0,42.0,54.0,40.0,76.0,62.0,33.0,7.0,3.0,7.0,2.0,2.0,3.0,9.0,3.0,8.0,9.0,14.0,9.0,7.0,6.0,11.0,13.0,1.0,4.0,5.0,5.0,3.0,3.0,2.0,2.0,5.0,0.0,5.0,2.0,3.0,2.0,1.0,2.0,1.0,6.0,4.0,2.0,1.0,5.0,0.0,5.0
D,35,352,Manufacture of gas; distribution of gaseous fuels through mains,5.0,2.0,2.0,4.0,9.0,5.0,8.0,8.0,13.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
D,35,353,Steam and air conditioning supply,14.0,10.0,10.0,12.0,10.0,11.0,5.0,7.0,17.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0
E,,,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",151.0,141.0,131.0,132.0,98.0,135.0,75.0,71.0,118.0,134.0,4.0,3.0,7.0,5.0,8.0,5.0,6.0,6.0,5.0,8.0,4.0,10.0,4.0,8.0,12.0,11.0,12.0,12.0,5.0,12.0,11.0,11.0,8.0,12.0,8.0,10.0,16.0,11.0,10.0,17.0,9.0,9.0,7.0,11.0,14.0,12.0,11.0,16.0,10.0,9.0
E,36,,"Water collection, treatment and supply",7.0,3.0,4.0,11.0,7.0,9.0,9.0,3.0,5.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0
E,36,360,"Water collection, treatment and supply",7.0,3.0,4.0,11.0,7.0,9.0,9.0,3.0,5.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0
E,37,,Sewerage,6.0,8.0,1.0,3.0,5.0,8.0,5.0,4.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
E,37,370,Sewerage,6.0,8.0,1.0,3.0,5.0,8.0,5.0,4.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
E,38,,"Waste collection, treatment and disposal activities; materials recovery",121.0,107.0,97.0,89.0,60.0,92.0,41.0,53.0,85.0,95.0,4.0,3.0,5.0,3.0,6.0,2.0,4.0,5.0,5.0,6.0,2.0,8.0,2.0,8.0,8.0,9.0,8.0,8.0,4.0,10.0,8.0,7.0,5.0,8.0,5.0,7.0,8.0,10.0,9.0,11.0,7.0,6.0,4.0,10.0,11.0,7.0,9.0,10.0,6.0,8.0
E,38,381,Waste collection,53.0,33.0,34.0,35.0,27.0,51.0,17.0,30.0,54.0,50.0,2.0,2.0,3.0,2.0,4.0,0.0,2.0,2.0,2.0,4.0,1.0,6.0,1.0,7.0,6.0,4.0,4.0,5.0,3.0,7.0,5.0,6.0,4.0,2.0,5.0,2.0,3.0,2.0,5.0,6.0,5.0,1.0,1.0,6.0,10.0,4.0,6.0,7.0,2.0,3.0
E,38,382,Waste treatment and disposal,21.0,24.0,18.0,26.0,11.0,13.0,10.0,9.0,14.0,17.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,3.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
E,38,383,Materials recovery,47.0,50.0,45.0,28.0,22.0,28.0,14.0,14.0,17.0,28.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,4.0,0.0,2.0,2.0,6.0,1.0,3.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0
E,39,,Remediation activities and other waste management services,17.0,23.0,29.0,29.0,26.0,26.0,20.0,11.0,23.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,5.0,0.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,0.0
E,39,390,Remediation activities and other waste management services,17.0,23.0,29.0,29.0,26.0,26.0,20.0,11.0,23.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,5.0,0.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,0.0
F,,,CONSTRUCTION,2856.0,2427.0,2538.0,2620.0,2989.0,3218.0,2059.0,2580.0,4167.0,4384.0,122.0,126.0,154.0,157.0,192.0,247.0,179.0,249.0,288.0,261.0,325.0,280.0,318.0,309.0,421.0,382.0,352.0,314.0,351.0,338.0,309.0,348.0,366.0,359.0,292.0,333.0,444.0,283.0,471.0,387.0,275.0,396.0,337.0,378.0,421.0,367.0,301.0,354.0,315.0,399.0
F,41,,Construction of buildings,870.0,753.0,813.0,842.0,953.0,1112.0,737.0,878.0,1511.0,1633.0,53.0,41.0,54.0,52.0,62.0,95.0,68.0,78.0,89.0,79.0,109.0,98.0,105.0,113.0,143.0,158.0,135.0,109.0,120.0,126.0,95.0,124.0,153.0,130.0,110.0,118.0,163.0,108.0,172.0,143.0,106.0,155.0,119.0,151.0,152.0,136.0,122.0,131.0,113.0,145.0
F,41,411,Development of building projects,392.0,323.0,411.0,417.0,453.0,497.0,343.0,436.0,748.0,745.0,28.0,21.0,27.0,29.0,26.0,44.0,29.0,42.0,38.0,43.0,62.0,47.0,49.0,46.0,71.0,81.0,79.0,53.0,51.0,63.0,47.0,59.0,83.0,66.0,51.0,50.0,69.0,46.0,81.0,74.0,52.0,77.0,50.0,65.0,73.0,57.0,57.0,54.0,38.0,61.0
F,41,412,Construction of residential and non-residential buildings,478.0,430.0,402.0,425.0,500.0,615.0,394.0,442.0,763.0,888.0,25.0,20.0,27.0,23.0,36.0,51.0,39.0,36.0,51.0,36.0,47.0,51.0,56.0,67.0,72.0,77.0,56.0,56.0,69.0,63.0,48.0,65.0,70.0,64.0,59.0,68.0,94.0,62.0,91.0,69.0,54.0,78.0,69.0,86.0,79.0,79.0,65.0,77.0,75.0,84.0
F,42,,Civil engineering,178.0,164.0,164.0,154.0,166.0,176.0,125.0,202.0,222.0,204.0,8.0,12.0,5.0,13.0,18.0,20.0,8.0,21.0,27.0,20.0,29.0,21.0,22.0,18.0,17.0,21.0,22.0,12.0,24.0,13.0,20.0,17.0,20.0,16.0,16.0,23.0,18.0,10.0,21.0,21.0,12.0,26.0,12.0,14.0,22.0,9.0,19.0,25.0,14.0,18.0
F,42,421,Construction of roads and railways,20.0,27.0,25.0,23.0,30.0,32.0,36.0,72.0,60.0,39.0,1.0,3.0,0.0,1.0,9.0,9.0,5.0,9.0,14.0,6.0,6.0,9.0,5.0,8.0,4.0,6.0,3.0,4.0,7.0,2.0,6.0,5.0,6.0,4.0,4.0,4.0,3.0,1.0,5.0,5.0,1.0,7.0,1.0,3.0,3.0,2.0,5.0,2.0,5.0,4.0
F,42,422,Construction of utility projects,24.0,18.0,14.0,19.0,24.0,21.0,11.0,25.0,29.0,30.0,0.0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,3.0,5.0,4.0,3.0,2.0,3.0,0.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,1.0,2.0,1.0,0.0,1.0,5.0,1.0,3.0
F,42,429,Construction of other civil engineering projects,134.0,119.0,125.0,112.0,112.0,123.0,78.0,105.0,133.0,135.0,7.0,7.0,3.0,11.0,8.0,7.0,3.0,12.0,10.0,9.0,19.0,9.0,15.0,7.0,13.0,11.0,16.0,6.0,14.0,8.0,12.0,9.0,13.0,9.0,10.0,16.0,12.0,6.0,14.0,11.0,8.0,14.0,10.0,9.0,18.0,7.0,13.0,18.0,8.0,11.0
F,43,,Specialised construction activities,1808.0,1510.0,1561.0,1624.0,1870.0,1930.0,1197.0,1500.0,2434.0,2547.0,61.0,73.0,95.0,92.0,112.0,132.0,103.0,150.0,172.0,162.0,187.0,161.0,191.0,178.0,261.0,203.0,195.0,193.0,207.0,199.0,194.0,207.0,193.0,213.0,166.0,192.0,263.0,165.0,278.0,223.0,157.0,215.0,206.0,213.0,247.0,222.0,160.0,198.0,188.0,236.0
F,43,431,Demolition and site preparation,53.0,42.0,50.0,45.0,58.0,62.0,31.0,39.0,53.0,64.0,1.0,2.0,1.0,3.0,3.0,6.0,3.0,3.0,2.0,4.0,6.0,5.0,6.0,3.0,4.0,3.0,4.0,6.0,7.0,1.0,4.0,7.0,3.0,5.0,9.0,7.0,11.0,8.0,1.0,4.0,4.0,5.0,4.0,5.0,4.0,2.0,6.0,5.0,4.0,6.0
F,43,432,"Electrical, plumbing and other construction installation activities",720.0,572.0,599.0,609.0,679.0,714.0,438.0,563.0,971.0,1008.0,22.0,31.0,38.0,35.0,38.0,42.0,34.0,53.0,77.0,67.0,65.0,61.0,59.0,73.0,90.0,78.0,79.0,68.0,95.0,84.0,85.0,82.0,96.0,82.0,63.0,83.0,103.0,56.0,118.0,76.0,60.0,84.0,84.0,90.0,100.0,91.0,61.0,82.0,87.0,97.0
